resolver_ip	country	certinfo	verification
76.76.1.158	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.175	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.137	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.25	US	CN=*.cleanbrowsing.org	"ok"
35.203.162.77	US	CN=piholier.dnsabr.com	"ok"
5.182.208.232		CN=nextdns.io	"ok"
96.47.225.213	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.183	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.32		CN=nextdns.io	"ok"
76.76.0.34	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.135	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.25	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.165		CN=nextdns.io	"ok"
185.228.168.142	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.213	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.142	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.134	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.62		CN=nextdns.io	"ok"
5.182.208.173		CN=nextdns.io	"ok"
185.228.168.161	IE	CN=*.cleanbrowsing.org	"ok"
35.237.75.18	US	CN=private.deer.com.sv	"ok"
128.199.88.194	SG	CN=server-dnsproxy.ml, C=ID, ST=Indonesia, L=Jakarta, O=Dnet, OU=server-dnet	"self signed certificate in certificate chain"
185.228.168.110	IE	CN=*.cleanbrowsing.org	"ok"
116.203.126.207	IN	CN=dot.asecdns.com	"ok"
35.187.195.138	US	CN=dns.lunatic.red	"ok"
76.76.0.21	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.150	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.180		CN=nextdns.io	"ok"
76.76.1.174	US	CN=*.cleanbrowsing.org	"ok"
72.53.186.12	US	CN=ns/emailAddress=esc7infotech@esc7.net	"certificate has expired"
5.182.208.66		CN=nextdns.io	"ok"
76.76.0.0	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.180	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.38	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.13	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.191	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.19		CN=nextdns.io	"ok"
217.7.156.242	DE	CN=FWF60E4Q16011741/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
46.105.255.27	FR	CN=dns.frostbolt.ch	"ok"
185.228.171.194	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.225	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.158	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.64	IE	CN=*.cleanbrowsing.org	"ok"
149.28.98.252	US	CN=*.cleanbrowsing.org	"ok"
79.187.46.58	PL	CN=FGT50E3U17012062/emailAddress=support@fortinet.com	"self signed certificate"
185.228.169.127	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.212	IE	CN=*.cleanbrowsing.org	"ok"
86.124.157.8	RO	CN=epyshor.go.ro	"ok"
185.228.168.202	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.83	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.250	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.38	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.84	IE	CN=*.cleanbrowsing.org	"ok"
176.51.8.205	RU	-	"-"
51.15.124.208	FR	-	"-"
185.228.170.23	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.253	IE	CN=*.cleanbrowsing.org	"ok"
187.10.213.219	BR	-	"-"
201.42.10.240	BR	-	"-"
185.228.168.133	IE	-	"ok"
5.182.208.134		CN=nextdns.io	"ok"
35.233.161.97	US	CN=dns2.clayauld.com	"ok"
90.189.248.87	RU	-	"-"
129.242.9.253	NO	-	"-"
5.182.208.49		CN=nextdns.io	"ok"
128.199.56.129	NL	CN=ns3.sdns.network	"ok"
173.205.92.162	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.133	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.206	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.75	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.25	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
201.20.194.136	BR	-	"-"
176.131.76.213	FR	CN=cloudflare-dns.com	"ok"
185.228.171.68	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.33	IE	CN=*.cleanbrowsing.org	"ok"
119.42.95.97	TH	-	"-"
179.192.117.235	BR	-	"-"
76.76.0.164	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.153		CN=nextdns.io	"ok"
185.228.170.110	IE	CN=*.cleanbrowsing.org	"ok"
27.154.7.244	CN	-	"-"
185.228.169.49	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.27	US	CN=*.cleanbrowsing.org	"ok"
96.236.148.69	US	-	"-"
45.32.178.200	GB	CN=*.cleanbrowsing.org	"ok"
185.228.170.128	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.194	IE	CN=FG100E4Q16003095/emailAddress=support@fortinet.com	"ok"
212.186.123.213	AT	CN=FG100E4Q16003095/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.77.247.223	SG	-	"-"
31.31.151.10	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
51.68.251.223	FR	CN=*.cleanbrowsing.org	"ok"
76.76.1.140	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.213	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.139		CN=nextdns.io	"ok"
76.76.1.34	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.40	IE	CN=*.cleanbrowsing.org	"ok"
140.138.181.236	TW	CN=*.crc.yzu.edu.tw	"ok"
76.76.0.217	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.20	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.129	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.61	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.244	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.201	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.131	US	CN=*.cleanbrowsing.org	"ok"
103.240.35.181	IN	-	"-"
5.182.208.146		CN=nextdns.io	"ok"
31.31.151.9	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
179.174.20.142	BR	-	"-"
31.31.151.16	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.76	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.229	IE	CN=*.cleanbrowsing.org	"ok"
148.251.86.179	DE	CN=blackhole-dns.de	"ok"
161.129.64.94	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.6	IE	CN=*.cleanbrowsing.org	"ok"
66.154.113.157	US	CN=*.cleanbrowsing.org	"ok"
72.53.186.11	US	CN=ns/emailAddress=esc7infotech@esc7.net	"certificate has expired"
5.182.208.103		CN=nextdns.io	"ok"
137.117.216.45	NL	CN=nextdns.io	"ok"
66.42.63.72	US	CN=nextdns.io	"ok"
76.76.0.216	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.78	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.35	US	CN=*.cleanbrowsing.org	"ok"
51.38.83.141	GB	CN=dns.oszx.co	"ok"
185.49.141.37	NL	CN=getdnsapi.net	"ok"
185.228.168.30	IE	CN=*.cleanbrowsing.org	"ok"
68.66.235.120	US	CN=dougroyer.us	"ok"
116.203.35.255	IN	CN=dnswarden.com	"ok"
185.228.168.252	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.43	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.47	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.221	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.167	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.89	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.154	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.48	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
95.216.190.231	FI	CN=pihole.negge.fi	"ok"
185.228.170.235	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.244		CN=FWF60E4Q16011741/emailAddress=support@fortinet.com	"ok"
217.7.156.243	DE	CN=FWF60E4Q16011741/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.6	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.42	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.4	IE	CN=*.cleanbrowsing.org	"ok"
81.161.59.118	RO	CN=*.cleanbrowsing.org	"-"
185.228.169.238	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.169		CN=nextdns.io	"ok"
18.217.234.45	US	CN=unbound	"self signed certificate"
83.238.71.19	PL	CN=FG100D3G13808008/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.246		CN=nextdns.io	"ok"
5.182.208.68		CN=nextdns.io	"ok"
76.76.0.223	US	CN=*.cleanbrowsing.org	"ok"
185.67.175.124	AT	CN=FGT50E3U16012939/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.79	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.228	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.92	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.39		CN=nextdns.io	"ok"
185.228.170.27	IE	CN=*.cleanbrowsing.org	"ok"
172.65.30.26	US	CN=ssl383714.cloudflaressl.com	"ok"
92.222.212.19	FR	CN=calais1.perfect-privacy.com	"ok"
185.228.169.207	IE	CN=*.cleanbrowsing.org	"ok"
202.232.2.27	JP	CN=*.dns.iij.jp	"ok"
5.182.208.200		CN=nextdns.io	"ok"
76.76.1.249	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.191	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.227	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.63	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
147.75.108.175	US	CN=*.cleanbrowsing.org	"ok"
94.242.243.162	LU	CN=steinsel1.perfect-privacy.com	"ok"
31.31.151.75	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.168.211	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.183	US	CN=*.cleanbrowsing.org	"ok"
51.15.79.16	FR	CN=dns-ams.section9.tech	"ok"
185.228.169.12	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.153	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.128		CN=nextdns.io	"ok"
94.242.243.190	LU	CN=steinsel1.perfect-privacy.com	"ok"
185.228.170.197	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.220	US	CN=*.cleanbrowsing.org	"ok"
104.248.56.21	US	CN=dns.byoc.io	"ok"
31.31.151.23	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.11	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.2	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
173.205.92.163	US	CN=*.cleanbrowsing.org	"ok"
195.138.249.14	CZ	CN=prague1.perfect-privacy.com	"ok"
149.140.109.1	TR	-	"-"
76.76.0.130	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.203	IE	CN=nmbentley.com	"ok"
73.26.0.89	US	CN=nmbentley.com	"ok"
76.76.1.67	US	CN=*.cleanbrowsing.org	"ok"
178.254.24.50	DE	CN=*.cleanbrowsing.org	"ok"
31.31.151.71	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.139	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.3	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.86		CN=nextdns.io	"ok"
179.99.97.86	BR	-	"-"
207.148.19.162	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.80		CN=nextdns.io	"ok"
185.228.169.175	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.10		CN=nextdns.io	"ok"
185.228.170.112	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.219	US	CN=*.cleanbrowsing.org	"ok"
81.3.27.54	DE	CN=rec1.dns.lightningwirelabs.com	"ok"
204.48.54.150	US	CN=ricko.is	"ok"
5.182.208.122		CN=nextdns.io	"ok"
5.182.208.56		CN=nextdns.io	"ok"
31.130.229.9	CA	-	"-"
185.228.170.85	IE	CN=*.cleanbrowsing.org	"ok"
5.137.129.135	RU	-	"-"
76.76.1.142	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.116	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.113		CN=nextdns.io	"ok"
146.0.36.27	DE	CN=dns.chiruclan.de	"ok"
76.76.1.96	US	CN=dns.home.zare.im	"ok"
43.252.103.36	IN	CN=dns.home.zare.im	"ok"
185.228.168.76	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.31	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.190	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.210	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.143	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.221	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.154	US	CN=*.cleanbrowsing.org	"ok"
69.79.227.82	PR	CN=FGT81ETK18003211/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.153	IE	CN=*.cleanbrowsing.org	"ok"
46.72.13.95	RU	-	"-"
185.228.170.141	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.199	US	CN=*.cleanbrowsing.org	"ok"
66.42.55.158	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.2	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.9	IE	CN=*.cleanbrowsing.org	"ok"
203.216.0.115	JP	CN=nextdns.io	"-"
5.182.208.88		CN=nextdns.io	"ok"
185.228.170.226	IE	CN=*.cleanbrowsing.org	"ok"
27.78.66.46	VN	-	"-"
76.76.1.59	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.23	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.71	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.219	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.79		CN=nextdns.io	"ok"
76.76.0.123	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.218	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.195		CN=nextdns.io	"ok"
35.230.127.115	US	CN=*.2492639.xyz	"ok"
162.159.36.7		CN=cloudflare-dns.com	"ok"
5.182.208.247		CN=nextdns.io	"ok"
5.182.208.15		CN=nextdns.io	"ok"
185.228.169.178	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.247	IE	CN=*.cleanbrowsing.org	"ok"
74.82.180.128	US	CN=ns1.root-dns.zone/emailAddress=root@root-dns.zone	"certificate has expired"
185.228.169.44	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.177	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.26	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.122	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.174	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.32	IE	CN=*.cleanbrowsing.org	"ok"
203.76.244.151	JP	CN=*.cleanbrowsing.org	"ok"
5.182.208.253		CN=nextdns.io	"ok"
185.228.171.26	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.50	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
193.170.194.26	AT	CN=apt2.servus.at	"ok"
185.228.168.119	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.63	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.74	US	CN=*.cleanbrowsing.org	"ok"
201.27.206.105	BR	-	"-"
185.228.171.83	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.198	US	CN=*.cleanbrowsing.org	"ok"
62.214.65.230	DE	-	"-"
5.182.208.229		CN=nextdns.io	"ok"
185.134.197.54	CH	CN=rdns.faelix.net	"ok"
76.76.0.65	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.154		CN=nextdns.io	"ok"
195.201.136.235	DE	CN=tumabox.org	"ok"
185.228.170.99	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.166		CN=nextdns.io	"ok"
88.73.182.192	DE	-	"ok"
185.228.170.131	IE	-	"ok"
40.113.136.159	NL	CN=privatn.ica.hr	"ok"
111.231.115.74	CN	CN=*.augix.net	"ok"
94.242.194.98	LU	CN=testing-vpn.perfect-privacy.com	"self signed certificate"
185.228.168.13	IE	-	"ok"
185.228.171.187	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.155	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.78	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.7	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.38	IE	CN=*.cleanbrowsing.org	"ok"
187.12.219.109	BR	CN=nextdns.io	"self signed certificate in certificate chain"
5.182.208.38		CN=nextdns.io	"ok"
185.228.168.111	IE	-	"ok"
76.76.0.245	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.204	US	CN=FGT80E4Q17005869/emailAddress=support@fortinet.com	"ok"
103.68.36.178	IN	CN=FGT80E4Q17005869/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
51.77.227.87	FR	-	"-"
185.228.168.15	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.32	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.31	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.24	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.27	US	CN=*.cleanbrowsing.org	"ok"
89.91.236.88	FR	-	"-"
5.182.208.61		CN=nextdns.io	"ok"
76.76.0.13	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.125	IE	CN=*.cleanbrowsing.org	"ok"
35.235.95.211	US	CN=duper.mooo.com	"ok"
170.130.175.191	US	CN=duper.mooo.com	"ok"
82.213.250.23	ES	CN=FGT50E5618015054/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.46		CN=nextdns.io	"ok"
5.182.208.76		CN=nextdns.io	"ok"
76.76.0.218	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.96	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.242	US	CN=*.cleanbrowsing.org	"ok"
51.158.160.192	FR	-	"-"
76.76.0.203	US	CN=*.cleanbrowsing.org	"ok"
72.11.132.182	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.217	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.159	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.61	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.241	US	CN=*.cleanbrowsing.org	"ok"
162.159.36.1		CN=cloudflare-dns.com	"ok"
185.228.169.216	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.39	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.7	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.106	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.253	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.99	IE	CN=*.cleanbrowsing.org	"ok"
203.180.146.29	JP	CN=*.dns.iij.jp	"ok"
76.76.0.32	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.109	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.139	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.99	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.241	US	CN=*.cleanbrowsing.org	"ok"
184.105.193.78	US	CN=tls-dns.odvr.dns-oarc.net	"self signed certificate"
185.228.171.62	IE	CN=*.cleanbrowsing.org	"ok"
176.51.78.10	RU	-	"-"
66.208.124.82	US	CN=*.safedns.com	"ok"
31.31.151.7	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.108	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.164	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.252		CN=nextdns.io	"ok"
35.236.113.54	US	-	"-"
185.228.171.141	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.126	US	CN=a2.splatterfish.com	"ok"
149.129.104.122	CN	CN=a2.splatterfish.com	"ok"
70.32.24.68	US	CN=a2.splatterfish.com	"ok"
185.228.170.171	IE	CN=*.cleanbrowsing.org	"ok"
63.238.254.186	US	CN=FG140D3G13805999/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.58	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.107	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.128	US	CN=*.cleanbrowsing.org	"ok"
86.128.205.93	GB	-	"-"
76.76.0.60	US	CN=*.cleanbrowsing.org	"ok"
164.132.237.140	FR	CN=snowpaws.de	"ok"
45.77.74.115	US	CN=dev-dns2.dnsfilter.com	"ok"
185.228.171.12	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.5	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.192		CN=nextdns.io	"ok"
185.228.168.220	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.46	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.173	IE	CN=*.cleanbrowsing.org	"ok"
92.126.226.35	RU	CN=FGT30E3U17038454/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.177		CN=nextdns.io	"ok"
185.228.170.48	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.168	IE	CN=*.cleanbrowsing.org	"ok"
81.169.130.39	DE	CN=dns.digitalcourage.de	"ok"
69.254.155.171	US	CN=cloudflare-dns.com	"ok"
76.76.0.234	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.139	US	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"ok"
31.31.151.14	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.37	BE	CN=*.safedns.com	"self signed certificate in certificate chain"
176.56.180.133	GB	CN=*.safedns.com	"ok"
76.76.1.35	US	CN=*.cleanbrowsing.org	"ok"
158.69.206.113	CA	CN=dns.cloudbeads.com	"ok"
24.134.118.1	DE	CN=FGT60E4Q16050406/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.2		CN=nextdns.io	"ok"
185.228.169.8	IE	-	"ok"
18.220.27.63	US	-	"unable to verify the first certificate"
5.182.208.221		CN=nextdns.io	"ok"
5.182.208.89		CN=nextdns.io	"ok"
185.228.169.225	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.101	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.95	IE	CN=*.cleanbrowsing.org	"ok"
85.214.135.75	DE	CN=*.rotfl.nl	"ok"
45.32.128.160	US	CN=nextdns.io	"ok"
185.228.169.208	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.212		CN=nextdns.io	"ok"
185.228.168.158	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.151	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.150	IE	CN=*.cleanbrowsing.org	"ok"
181.115.17.130	HN	CN=FG100D3G12801692/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
96.47.225.210	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.101	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.109	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.130		CN=nextdns.io	"ok"
185.228.171.191	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.235	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.88	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.162	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.57		CN=nextdns.io	"ok"
76.76.0.81	US	CN=*.cleanbrowsing.org	"ok"
193.170.194.22	AT	CN=ns0.servus.at	"ok"
104.223.91.43	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.90	US	CN=*.cleanbrowsing.org	"ok"
177.157.1.176	BR	CN=*.indust.me	"-"
115.29.235.168	CN	CN=*.cleanbrowsing.org	"ok"
185.228.171.93	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.104	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.69	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.119	IE	-	"ok"
185.228.169.5	IE	CN=*.cleanbrowsing.org	"ok"
62.182.96.223	RU	CN=*.cleanbrowsing.org	"ok"
185.228.168.43	IE	CN=*.cleanbrowsing.org	"ok"
84.241.33.21	IR	CN=dns.google	"ok"
76.76.1.231	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.83	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.59	IE	CN=*.cleanbrowsing.org	"ok"
31.204.153.210	NL	CN=rotterdam5.perfect-privacy.com	"ok"
185.228.168.139	IE	CN=*.cleanbrowsing.org	"ok"
90.189.179.220	RU	-	"-"
185.228.170.28	IE	-	"ok"
185.228.170.47	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.9	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.60		CN=nextdns.io	"ok"
76.76.1.246	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.242	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.156	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.131		CN=nextdns.io	"ok"
76.76.0.78	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.234		CN=nextdns.io	"ok"
85.10.208.173	DE	CN=*.cleanbrowsing.org	"unable to verify the first certificate"
76.76.0.150	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.233		CN=nextdns.io	"ok"
130.59.31.248	CH	CN=dns.switch.ch	"ok"
76.76.1.108	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.118	IE	CN=*.cleanbrowsing.org	"ok"
83.212.105.141	GR	CN=dns.ligouras.com	"ok"
98.221.197.87	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.116	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.76	IE	CN=*.cleanbrowsing.org	"ok"
2.190.230.107	IR	-	"-"
191.193.246.206	BR	-	"-"
185.228.168.100	IE	CN=*.cleanbrowsing.org	"ok"
210.130.1.26	JP	CN=*.dns.iij.jp	"ok"
76.76.1.50	US	CN=*.cleanbrowsing.org	"ok"
67.177.60.6	US	CN=farmerbb.duckdns.org	"ok"
185.228.171.10	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.174	US	CN=*.cleanbrowsing.org	"ok"
109.164.226.50	CH	CN=FG200ETK18910218/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
84.200.43.54	DE	CN=falcon.hardfalcon.net	"ok"
76.76.1.221	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.247	US	CN=*.cleanbrowsing.org	"ok"
159.69.202.245	DE	CN=dns-privacy-1.nerdli.ch	"ok"
185.228.171.90	IE	CN=*.cleanbrowsing.org	"ok"
176.10.116.176	CH	CN=vpn0	"self signed certificate"
5.182.208.74		CN=nextdns.io	"ok"
185.228.171.198	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.155	IE	CN=*.cleanbrowsing.org	"ok"
