resolver_ip	country	certinfo	verification
185.228.171.236	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.56	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.148	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.41	IE	CN=*.cleanbrowsing.org	"ok"
95.211.146.77	NL	CN=amsterdam1.perfect-privacy.com	"ok"
5.182.208.103		CN=nextdns.io	"ok"
5.182.208.133		CN=nextdns.io	"ok"
91.239.100.100	DK	CN=deic-ore.anycast.censurfridns.dk	"ok"
159.69.48.240	DE	CN=dot.asecdns.com	"ok"
5.182.208.18		CN=*.cleanbrowsing.org	"ok"
185.228.171.200	IE	CN=*.cleanbrowsing.org	"ok"
43.248.126.243	CN	CN=*.lxd.cc	"ok"
5.182.208.155		CN=nextdns.io	"ok"
82.77.36.79	RO	CN=FGT60E4Q17033947/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.25	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.51	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.73	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.151	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.176	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.246	IE	CN=*.cleanbrowsing.org	"ok"
136.144.199.144	NL	CN=dot.cyberia.is	"self signed certificate"
185.228.170.127	IE	CN=*.cleanbrowsing.org	"ok"
92.240.72.33	LV	CN=lidaka.id.lv	"ok"
185.228.169.154	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.15	IE	CN=*.cleanbrowsing.org	"ok"
92.103.214.28	FR	CN=cloudflare-dns.com	"ok"
185.228.168.192	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.157		-	"ok"
185.228.169.117	IE	-	"ok"
31.204.153.210	NL	-	"ok"
185.228.169.30	IE	-	"ok"
185.95.216.126	CH	CN=dns.digitale-gesellschaft.ch	"ok"
185.228.169.69	IE	CN=*.cleanbrowsing.org	"ok"
94.242.243.66	LU	CN=steinsel2.perfect-privacy.com	"ok"
45.77.231.112	GB	CN=*.cleanbrowsing.org	"ok"
185.228.171.76	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.216	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.179	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.242	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.142	IE	CN=*.cleanbrowsing.org	"ok"
31.130.229.7	CA	-	"-"
185.228.170.216	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.210	IE	CN=*.cleanbrowsing.org	"ok"
113.190.241.172	VN	CN=cloudflare-dns.com	"ok"
173.164.210.49	US	CN=dns.ebshome.net	"ok"
134.209.106.210	US	CN=ns3	"unable to verify the first certificate"
5.182.208.196		CN=nextdns.io	"ok"
88.73.182.192	DE	CN=www.erfra.de	"ok"
185.228.168.120	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.77	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.81	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.27	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.41	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.243	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.185	IE	CN=*.safedns.com	"ok"
66.208.124.82	US	CN=*.safedns.com	"ok"
5.182.208.111		CN=nextdns.io	"ok"
185.228.171.197	IE	CN=*.cleanbrowsing.org	"ok"
168.1.112.72	AU	CN=melbourne1.perfect-privacy.com	"ok"
51.158.160.192	FR	CN=resolver1.lelux.fi	"ok"
185.228.168.252	IE	CN=*.cleanbrowsing.org	"ok"
139.59.51.46	IN	CN=dns.bitgeek.in	"certificate has expired"
185.228.168.186	IE	CN=paris1.perfect-privacy.com	"ok"
5.135.143.84	FR	CN=paris1.perfect-privacy.com	"ok"
66.42.55.158	US	CN=101.101.101.101	"ok"
101.101.101.101	AU	CN=101.101.101.101	"ok"
35.226.168.145	US	CN=pi-hole.adblockdns.net	"ok"
94.242.194.98	LU	CN=testing-vpn.perfect-privacy.com	"self signed certificate"
185.228.170.246	IE	CN=*.cleanbrowsing.org	"ok"
85.159.213.113	GB	CN=bz2.pl	"certificate has expired"
185.228.170.162	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.64	IE	CN=dns.doublewings.net	"ok"
50.116.55.218	US	CN=dns.doublewings.net	"certificate has expired"
185.228.168.58	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.211		CN=nextdns.io	"ok"
185.228.170.144	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.211	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.126	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.24	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.95	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.51	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.176	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.239	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.175		CN=nextdns.io	"ok"
195.201.46.46	DE	CN=dns1.brianum.de	"ok"
185.228.171.244	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.91	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.39	IE	CN=*.cleanbrowsing.org	"ok"
104.248.107.44	US	CN=*.cleanbrowsing.org	"ok"
73.26.0.89	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.91	IE	CN=*.cleanbrowsing.org	"ok"
45.76.93.43	DE	CN=*.safedns.com	"ok"
185.152.32.78	DK	CN=copenhagen1.perfect-privacy.com	"ok"
185.228.169.55	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.246		CN=nextdns.io	"ok"
45.77.122.242	US	CN=ns2.cwills.com/emailAddress=cwills.dev@gmail.com	"unable to verify the first certificate"
185.228.171.36	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.119		CN=nextdns.io	"ok"
5.182.208.95		CN=nextdns.io	"ok"
5.182.208.4		CN=nextdns.io	"ok"
185.228.168.204	IE	CN=dns.davylandman.nl	"ok"
130.185.251.74	GB	CN=dns.davylandman.nl	"ok"
185.228.171.224	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.150	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.26	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.53	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.92	IE	CN=*.cleanbrowsing.org	"ok"
104.223.91.45	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.175	IE	CN=*.cleanbrowsing.org	"ok"
130.225.244.166	DK	CN=deic-lgb.anycast.censurfridns.dk	"ok"
103.29.35.39	IN	CN=cloudflare-dns.com	"ok"
185.228.170.224	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.219	IE	CN=nextdns.io	"ok"
5.182.208.60		CN=skyhole.karlquinsland.com	"ok"
13.57.234.70	US	CN=skyhole.karlquinsland.com	"ok"
46.4.229.121	DE	CN=*.waringer-atg.de	"ok"
185.228.170.30	IE	CN=*.cleanbrowsing.org	"ok"
84.200.43.54	DE	CN=falcon.hardfalcon.net	"ok"
185.228.169.111	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.151	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.135	IE	CN=gillia.fgthou.se	"ok"
75.64.134.252	US	CN=gillia.fgthou.se	"ok"
5.182.208.216		CN=nextdns.io	"ok"
162.159.46.7		CN=cloudflare-dns.com	"ok"
185.228.170.247	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.41	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.168	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.87	IE	CN=*.cleanbrowsing.org	"ok"
47.101.136.37	CN	CN=*.cleanbrowsing.org	"ok"
66.154.113.154	US	CN=*.cleanbrowsing.org	"ok"
185.43.135.1	CZ	CN=odvr.nic.cz	"ok"
185.228.168.158	IE	CN=*.cleanbrowsing.org	"ok"
116.203.124.0	IN	CN=tangna.org	"ok"
185.228.170.140	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.241	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.61	IE	CN=*.cleanbrowsing.org	"ok"
13.114.243.123	JP	CN=mchservice.online	"ok"
78.129.191.222	GB	CN=nottingham1.perfect-privacy.com	"ok"
46.38.239.139	DE	CN=dns.google	"ok"
88.89.134.161	NO	CN=*.cleanbrowsing.org	"ok"
185.228.169.139	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.101	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.21	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
209.183.228.220	US	CN=accelix.net	"ok"
185.228.168.247	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.98	IE	CN=*.cleanbrowsing.org	"ok"
149.28.253.158	US	CN=nextdns.io	"ok"
173.205.92.165	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.231	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.80		CN=*.cleanbrowsing.org	"ok"
185.228.169.206	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.244	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.62	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.52	IE	CN=*.augix.net	"ok"
115.159.209.215	CN	CN=*.augix.net	"ok"
176.170.111.143	FR	CN=*.cleanbrowsing.org	"ok"
185.228.168.81	IE	CN=*.cleanbrowsing.org	"ok"
138.197.226.147	US	d	"self signed certificate"
185.228.169.218	IE	CN=*.cleanbrowsing.org	"ok"
195.68.215.4	BG	CN=*.acstre.com	"unable to verify the first certificate"
185.228.171.248	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.212	IE	CN=orange.kroko.ro	"ok"
5.2.130.84	RO	CN=orange.kroko.ro	"ok"
185.228.168.225	IE	CN=cube.daedric.net	"ok"
91.121.119.194	FR	CN=cube.daedric.net	"ok"
185.228.170.130	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.33	IE	CN=*.cleanbrowsing.org	"ok"
203.75.51.1	TW	CN=101.101.101.101	"ok"
185.228.168.37	IE	CN=*.cleanbrowsing.org	"ok"
54.94.142.20	BR	d	"self signed certificate"
185.18.205.122	IL	CN=telaviv1.perfect-privacy.com	"ok"
185.228.171.6	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.208	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.3		CN=*.cleanbrowsing.org	"ok"
185.228.170.172	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.233	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.120	IE	CN=*.cleanbrowsing.org	"ok"
96.44.146.26	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.131		CN=nextdns.io	"ok"
200.182.188.7	BR	CN=FG100D3G14822946/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.101	IE	CN=*.cleanbrowsing.org	"ok"
212.129.27.222	FR	CN=ns7.architux.com	"unable to verify the first certificate"
207.148.19.162	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.31		CN=nextdns.io	"ok"
185.228.168.151	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.22	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.152	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.188	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.120	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.34	IE	CN=nextdns.io	"ok"
5.182.208.71		CN=nextdns.io	"ok"
5.182.208.21		CN=*.cleanbrowsing.org	"ok"
185.228.170.10	IE	CN=*.cleanbrowsing.org	"ok"
173.205.92.166	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.28	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.214	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.104	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.120	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.229	IE	CN=sirius.scubadata.net, C=FR, ST=none, L=none, O=none, OU=none	"ok"
116.203.5.171	IN	CN=sirius.scubadata.net, C=FR, ST=none, L=none, O=none, OU=none	"unable to verify the first certificate"
162.159.36.11		CN=*.cleanbrowsing.org	"ok"
185.228.171.241	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.231	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.152	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.141	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.40		CN=nextdns.io	"ok"
31.31.151.81	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.233	IE	CN=*.cleanbrowsing.org	"ok"
1.1.1.1	AU	CN=cloudflare-dns.com	"ok"
185.228.171.225	IE	CN=*.cleanbrowsing.org	"ok"
31.204.150.121	NL	CN=rotterdam1.perfect-privacy.com	"ok"
158.64.1.29	LU	CN=*.cleanbrowsing.org	"ok"
185.228.168.191	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.151	IE	CN=*.cleanbrowsing.org	"ok"
185.95.218.42	CH	CN=dns.digitale-gesellschaft.ch	"ok"
138.128.211.40	US	CN=kodiakinfo.top	"ok"
185.228.168.42	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.28		CN=nextdns.io	"ok"
185.228.171.247	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.40	IE	CN=*.cleanbrowsing.org	"ok"
185.152.32.66	DK	CN=copenhagen1.perfect-privacy.com	"ok"
5.182.208.99		CN=nextdns.io	"ok"
185.228.170.236	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.249		CN=nextdns.io	"ok"
31.31.151.49	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.32	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
134.209.115.195	US	CN=nyc2.a2db.us	"ok"
185.228.170.69	IE	-	"ok"
31.130.229.6	CA	-	"-"
31.31.151.54	BE	CN=amsterdam3.perfect-privacy.com	"self signed certificate in certificate chain"
95.211.95.244	NL	CN=amsterdam3.perfect-privacy.com	"ok"
185.228.168.47	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.94	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.119	IE	CN=*.cleanbrowsing.org	"ok"
81.161.59.116	RO	CN=*.cleanbrowsing.org	"ok"
185.228.171.127	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.235	IE	CN=*.cleanbrowsing.org	"ok"
62.76.62.76	RU	CN=unbound	"ok"
192.241.146.173	US	CN=unbound	"self signed certificate"
185.228.168.157	IE	CN=*.cleanbrowsing.org	"ok"
80.67.188.188	FR	CN=80.67.188.188	"certificate has expired"
46.227.203.54	GB	CN=rdns.faelix.net	"ok"
185.228.171.196	IE	CN=*.cleanbrowsing.org	"ok"
94.19.26.241	RU	CN=r1	"unable to verify the first certificate"
185.228.171.14	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.211	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.105	IE	CN=*.cleanbrowsing.org	"ok"
38.132.118.78	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.146	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.181	IE	CN=*.cleanbrowsing.org	"ok"
173.228.107.16	US	CN=dns.ebshome.net	"ok"
3.216.204.177	US	CN=infoblox.com	"self signed certificate"
5.182.208.247		CN=nextdns.io	"ok"
185.228.168.223	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.62		CN=rdns.faelix.net	"ok"
185.134.197.54	CH	CN=rdns.faelix.net	"ok"
193.170.194.22	AT	CN=ns0.servus.at	"ok"
185.228.169.52	IE	CN=*.cleanbrowsing.org	"ok"
82.199.130.46	CH	CN=london1.perfect-privacy.com	"ok"
8.8.8.8	US	CN=dns.google	"ok"
185.228.170.188	IE	CN=*.cleanbrowsing.org	"ok"
8.8.4.4	US	CN=dns.google	"ok"
185.228.171.3	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.214		CN=nextdns.io	"ok"
209.95.58.91	AU	CN=*.cleanbrowsing.org	"ok"
185.228.168.161	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.103	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.118	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.93	IE	CN=*.cleanbrowsing.org	"ok"
139.162.195.103	GB	CN=*.cleanbrowsing.org	"ok"
185.228.168.16	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.55	BE	CN=hongkong1.perfect-privacy.com	"self signed certificate in certificate chain"
209.58.188.147	HK	CN=hongkong1.perfect-privacy.com	"ok"
5.182.208.184		CN=nextdns.io	"ok"
46.227.200.54	GB	CN=rdns.faelix.net	"ok"
185.228.171.90	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.66	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.98	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.122	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.221	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.23	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.197	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.89		CN=nextdns.io	"ok"
185.228.171.86	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.241	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.106	IE	CN=*.cleanbrowsing.org	"ok"
84.200.79.198	DE	CN=dns.smyck.org	"ok"
103.209.180.29	IN	CN=securedns.zone	"ok"
51.15.70.29	FR	CN=frankfurt1.perfect-privacy.com	"ok"
178.162.194.30	DE	CN=frankfurt1.perfect-privacy.com	"ok"
185.228.168.155	IE	-	"ok"
129.187.5.1	DE	-	"unable to verify the first certificate"
176.103.130.134	RU	CN=*.cleanbrowsing.org	"ok"
185.228.169.16	IE	CN=*.cleanbrowsing.org	"ok"
103.247.37.37	US	CN=dns1.dnsfilter.com	"ok"
185.228.170.13	IE	CN=*.cleanbrowsing.org	"ok"
96.9.249.46	US	CN=newyork1.perfect-privacy.com	"ok"
194.79.31.22	GB	CN=*.cleanbrowsing.org	"ok"
185.228.168.104	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.61	IE	CN=*.cleanbrowsing.org	"ok"
5.187.21.98	GB	CN=london2.perfect-privacy.com	"ok"
185.228.171.134	IE	CN=*.cleanbrowsing.org	"ok"
109.5.33.186	FR	CN=FGT50E5618024509/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
80.255.7.78	CH	CN=basel2.perfect-privacy.com	"ok"
81.161.59.117	RO	CN=dns.bitdefender.net	"ok"
185.228.171.163	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.62	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.182		CN=*.cleanbrowsing.org	"ok"
54.174.23.47	US	CN=infoblox.com	"self signed certificate"
35.202.194.115	US	CN=infoblox.com	"ok"
185.228.171.206	IE	CN=maya.st	"ok"
185.228.171.171	IE	CN=maya.st	"ok"
160.16.73.77	JP	CN=maya.st	"certificate has expired"
185.228.169.88	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.153		CN=*.cleanbrowsing.org	"ok"
185.228.169.227	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.24	IE	CN=*.cleanbrowsing.org	"ok"
109.5.32.242	FR	CN=FGT50E5618010460/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.32	IE	CN=*.cleanbrowsing.org	"ok"
217.31.204.133	CZ	CN=odvr.nic.cz/emailAddress=ca@nic.cz, O=CZ.NIC, z.s.p.o., L=Prague, C=CZ	"unable to verify the first certificate"
5.182.208.168		CN=office.adrecord.com	"ok"
81.94.164.11	SE	CN=office.adrecord.com	"certificate has expired"
185.228.169.58	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.193	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.187	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.175	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.204	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.46	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.144	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.56	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.227	IE	CN=*.cleanbrowsing.org	"ok"
188.166.193.84	DE	CN=Secucloud Self Signed Certificate	"self signed certificate"
46.14.173.218	CH	CN=FGT30E5618058968/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.168.196	IE	CN=*.cleanbrowsing.org	"ok"
46.182.18.9	DE	CN=dns2.digitalcourage.de	"ok"
144.202.86.201	US	CN=*.cleanbrowsing.org	"ok"
83.9.240.242	PL	CN=cloudflare-dns.com	"ok"
35.236.71.92	US	CN=derekgordon.com	"ok"
185.228.171.194	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.215	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.192	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.178	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.184	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.180	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.64	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.20		CN=nextdns.io	"ok"
31.31.151.1	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
147.75.100.9	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.91	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.146	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.44	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.8	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.140	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.97		CN=*.cleanbrowsing.org	"ok"
109.5.33.194	FR	CN=FGT50E5618005524/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.81	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.29	IE	CN=*.cleanbrowsing.org	"ok"
80.255.7.66	CH	CN=basel2.perfect-privacy.com	"ok"
185.184.222.222	GB	CN=dns.sb	"ok"
1.0.0.19	AU	CN=cloudflare-dns.com	"ok"
185.228.171.150	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.79	IE	CN=*.cleanbrowsing.org	"ok"
192.162.100.241	RU	CN=moscow2.perfect-privacy.com	"ok"
185.228.168.112	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.100	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.42		CN=nextdns.io	"ok"
5.182.208.51		CN=nextdns.io	"ok"
185.228.169.170	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.2	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.14	IE	-	"ok"
81.161.59.118	RO	CN=frankfurt1.perfect-privacy.com	"ok"
178.162.209.143	DE	CN=frankfurt1.perfect-privacy.com	"ok"
185.228.169.152	IE	CN=*.cleanbrowsing.org	"ok"
45.56.77.220	US	CN=example.com	"certificate has expired"
185.18.205.126	IL	CN=*.glipac.ch	"ok"
188.40.91.196	DE	CN=*.glipac.ch	"ok"
51.15.122.170	FR	CN=dns.fa11en.ga	"ok"
162.159.36.7		CN=cloudflare-dns.com	"ok"
185.228.171.156	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.210	IE	CN=*.cleanbrowsing.org	"ok"
113.52.92.232	MO	CN=dns2.lightyearx.com	"unable to verify the first certificate"
198.199.81.17	US	d	"self signed certificate"
185.228.170.182	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.48	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.147	IE	CN=*.quad9.net	"ok"
149.112.112.10	US	CN=*.quad9.net	"ok"
5.182.208.172		CN=tlsdns.jurczuk.eu	"ok"
5.182.208.46		CN=*.cleanbrowsing.org	"ok"
185.228.171.30	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.44	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.170	IE	CN=*.cleanbrowsing.org	"ok"
80.241.218.68	DE	-	"ok"
185.228.170.5	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.196	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.43	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.91	IE	CN=*.cleanbrowsing.org	"ok"
138.204.13.243	BZ	CN=*.safedns.com	"ok"
5.182.208.250		CN=ns.00dani.me	"ok"
104.236.116.148	US	CN=ns.00dani.me	"ok"
98.221.197.87	US	CN=privatedns.akazn.com	"ok"
104.248.34.154	US	CN=Secucloud Self Signed Certificate	"self signed certificate"
92.222.210.119	FR	CN=*.cleanbrowsing.org	"ok"
185.228.169.131	IE	CN=*.cleanbrowsing.org	"ok"
115.29.235.168	CN	CN=*.indust.me	"ok"
185.228.168.7	IE	CN=*.cleanbrowsing.org	"ok"
35.230.127.115	US	CN=*.2492639.xyz	"ok"
185.228.168.60	IE	CN=*.adguard.com	"ok"
176.103.130.132	RU	CN=*.adguard.com	"ok"
185.228.169.173	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.136	IE	CN=*.cleanbrowsing.org	"ok"
98.158.99.210	VG	CN=*.safedns.com	"ok"
116.203.20.67	IN	CN=nextdns.io	"ok"
5.182.208.135		CN=nextdns.io	"ok"
13.75.75.75	HK	CN=13.75.75.75	"ok"
145.255.50.162	DE	CN=downset.ddns.net	"certificate has expired"
51.68.102.98	FR	CN=ns2.dns-tls.net	"ok"
91.219.238.194	HU	CN=sa0814	"unable to verify the first certificate"
178.32.220.178	FR	CN=ns2.freeinfosociety.org	"self signed certificate"
91.230.243.110	GB	CN=*.indust.me	"unable to verify the first certificate"
47.101.53.117	CN	CN=*.indust.me	"ok"
185.228.171.217	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.165	IE	CN=hamburg1.perfect-privacy.com	"ok"
80.255.7.126	DE	CN=hamburg1.perfect-privacy.com	"ok"
189.110.143.64	BR	CN=dns.google	"ok"
31.31.151.95	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.111	IE	CN=nextdns.io	"ok"
5.182.208.126		CN=nextdns.io	"ok"
40.113.136.159	NL	CN=privatn.ica.hr	"ok"
159.69.153.228	DE	CN=*.jotcdn.net	"ok"
185.228.171.172	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.113	IE	CN=*.cleanbrowsing.org	"ok"
149.112.149.112	US	CN=*.quad9.net	"ok"
185.228.170.116	IE	CN=*.cleanbrowsing.org	"ok"
136.144.199.199	NL	CN=dot.cyberia.is	"self signed certificate"
185.228.168.232	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.88	IE	CN=*.cleanbrowsing.org	"ok"
147.135.251.179	IT	CN=edns-api.t-ipnet.de	"ok"
116.203.3.116	IN	CN=edns-api.t-ipnet.de	"unable to verify the first certificate"
194.68.170.62	SE	CN=nextdns.io	"ok"
5.182.208.146		CN=nextdns.io	"ok"
5.182.208.221		CN=nextdns.io	"ok"
185.228.170.24	IE	CN=*.cleanbrowsing.org	"ok"
147.75.108.175	US	CN=*.cleanbrowsing.org	"ok"
