resolver_ip	country	certinfo	verification
185.228.170.128	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.10	IE	CN=*.cleanbrowsing.org	"ok"
119.29.107.85	CN	CN=*.233py.com	"ok"
185.228.169.148	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.51	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.13	US	CN=*.cleanbrowsing.org	"ok"
77.71.1.210	BG	CN=wired.bgwan.com	"unable to verify the first certificate"
76.76.1.157	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.211	US	CN=*.cleanbrowsing.org	"ok"
200.182.188.6	BR	CN=FG100D3G14822946/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.210	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.101	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.82		CN=cloudflare-dns.com	"ok"
89.208.244.244	US	CN=cloudflare-dns.com	"ok"
76.76.0.251	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.41	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.183	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.48	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.10	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.155	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.201	US	CN=*.cleanbrowsing.org	"ok"
130.185.251.74	GB	CN=dns.davylandman.nl	"ok"
5.182.208.198		CN=nextdns.io	"ok"
66.154.113.156	US	CN=*.cleanbrowsing.org	"ok"
88.99.103.130	DE	CN=privacydns.woopi.org	"unable to verify the first certificate"
5.182.208.26		CN=nextdns.io	"ok"
185.228.170.22	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.95	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.125	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.124	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.85	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.68	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.225	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.35	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.254	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.28	US	CN=*.cleanbrowsing.org	"ok"
96.44.146.28	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.180	US	CN=*.cleanbrowsing.org	"ok"
37.59.164.111	FR	CN=paris1.perfect-privacy.com	"ok"
188.166.193.84	DE	CN=Secucloud Self Signed Certificate	"self signed certificate"
185.228.170.209	IE	CN=*.cleanbrowsing.org	"ok"
185.216.25.179	FR	CN=nextdns.io	"ok"
5.182.208.239		CN=nextdns.io	"ok"
185.228.169.175	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.115	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.203	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.6	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.243	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.130	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.8	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.17		CN=nextdns.io	"ok"
185.228.168.26	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.154	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.82	IE	CN=*.cleanbrowsing.org	"ok"
171.239.26.79	VN	CN=dns.google	"ok"
185.228.170.80	IE	CN=pihole.ngv.wtf	"ok"
94.237.88.61	FI	CN=pihole.ngv.wtf	"ok"
5.182.208.124		CN=nextdns.io	"ok"
185.228.169.143	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.18	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.126	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.54	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.115	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.44	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.37	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.126	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.41	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.62	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.23	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.129	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.138		CN=nextdns.io	"ok"
185.228.170.42	IE	CN=*.cleanbrowsing.org	"ok"
160.16.73.77	JP	CN=maya.st	"certificate has expired"
76.76.1.126	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.68	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.53	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.171.110	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.248	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.251	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.162	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.183	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.222	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.39	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.4	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.147	US	CN=*.cleanbrowsing.org	"ok"
31.204.152.189	NL	CN=rotterdam4.perfect-privacy.com	"ok"
13.75.75.75	HK	CN=13.75.75.75	"ok"
76.76.1.69	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.244	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.50	BE	CN=FGT60E4Q16050406/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
24.134.118.1	DE	CN=FGT60E4Q16050406/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
176.103.130.134	RU	CN=*.adguard.com	"ok"
185.228.168.232	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.203	US	CN=*.cleanbrowsing.org	"ok"
66.154.113.158	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.84	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.65	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.102	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.123	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.234	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.186	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.112	US	CN=*.cleanbrowsing.org	"ok"
91.219.238.194	HU	CN=sa0814	"unable to verify the first certificate"
185.228.171.146	IE	CN=*.cleanbrowsing.org	"ok"
92.126.226.35	RU	CN=FGT30E3U17038454/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.137	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.241	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.236	US	CN=FG100ETK19000290/emailAddress=support@fortinet.com	"ok"
62.252.179.218	GB	CN=FG100ETK19000290/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.83	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.67	IE	CN=dns1.ysoup.org	"ok"
107.175.116.249	US	CN=dns1.ysoup.org	"ok"
185.228.170.12	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.219	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.36	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.66	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.153	US	CN=*.cleanbrowsing.org	"ok"
84.39.112.138	CH	CN=*.kodama.moe	"ok"
217.192.10.110	CH	CN=*.cleanbrowsing.org	"self signed certificate in certificate chain"
185.228.168.171	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.139	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.254	US	CN=*.cleanbrowsing.org	"ok"
51.68.251.223	FR	CN=dns.bitdefender.net	"ok"
107.20.123.160	US	CN=dns.bitdefender.net	"ok"
185.228.168.22	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.0	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.228	IE	CN=*.cleanbrowsing.org	"ok"
176.155.205.96	FR	CN=cloudflare-dns.com	"ok"
185.183.106.158	ES	CN=madrid1.perfect-privacy.com	"ok"
185.228.171.206	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.26	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
162.159.36.7		CN=cloudflare-dns.com	"ok"
66.208.124.82	US	CN=*.safedns.com	"ok"
185.228.169.131	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.133	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.184	US	CN=*.cleanbrowsing.org	"ok"
85.105.250.10	TR	CN=FG100D3G15806621/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.89	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.92	IE	CN=*.cleanbrowsing.org	"ok"
200.182.188.40	BR	CN=FG100D3G14822946/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.181.61.4	NO	CN=*.cleanbrowsing.org	"ok"
5.182.208.16		CN=nextdns.io	"ok"
185.228.171.69	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.59	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.209	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.141	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.33	IE	CN=*.cleanbrowsing.org	"ok"
94.126.178.9	DK	CN=solido.anycast.censurfridns.dk	"ok"
185.228.169.98	IE	CN=dns.google	"ok"
201.92.166.53	BR	CN=dns.google	"ok"
27.114.145.186	MV	CN=*.cleanbrowsing.org	"ok"
76.76.0.205	US	CN=*.cleanbrowsing.org	"ok"
84.21.7.14	HU	CN=dns.alexc.hu	"ok"
185.228.168.76	IE	CN=*.cleanbrowsing.org	"ok"
45.76.161.167	SG	CN=*.safedns.com	"ok"
185.228.168.166	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.218	US	CN=*.cleanbrowsing.org	"ok"
88.89.134.161	NO	CN=dns.google	"ok"
185.228.168.170	IE	CN=*.cleanbrowsing.org	"ok"
47.94.93.47	CN	CN=rubyfish.cn	"ok"
5.182.208.12		CN=nextdns.io	"ok"
185.228.169.251	IE	CN=*.cleanbrowsing.org	"ok"
61.238.139.28	HK	CN=hkbn.superfei.me	"ok"
89.81.245.168	FR	CN=cloudflare-dns.com	"ok"
161.129.64.91	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.157	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.18	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.71	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.112	IE	CN=*.cleanbrowsing.org	"ok"
187.12.219.109	BR	CN=FG100D3G13822743/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.224	US	CN=*.cleanbrowsing.org	"ok"
184.105.193.78	US	CN=tls-dns.odvr.dns-oarc.net	"self signed certificate"
185.228.171.137	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.124	US	CN=*.cleanbrowsing.org	"ok"
5.137.233.50	RU	CN=dns.google	"ok"
31.31.151.6	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
129.242.9.252	NO	CN=dns-cache.uit.no	"ok"
76.76.1.237	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.143	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.69	BE	CN=*.cleanbrowsing.org	"self signed certificate in certificate chain"
185.228.171.54	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.44	IE	CN=*.cleanbrowsing.org	"ok"
198.199.81.17	US	d	"self signed certificate"
76.76.1.98	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.117	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.118	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.107	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.18	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.168.152	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.64	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.154	US	CN=*.cleanbrowsing.org	"ok"
195.122.10.92	LV	CN=ns2.srv.mhp.com.ua	"certificate has expired"
212.186.123.215	AT	CN=FG100E4Q16003095/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.174	IE	CN=*.cleanbrowsing.org	"ok"
188.165.169.82	FR	CN=dns.oweteam.com/emailAddress=contact@oweteam.com	"self signed certificate"
5.182.208.250		CN=nextdns.io	"ok"
115.159.208.148	CN	CN=*.cleanbrowsing.org	"ok"
185.228.171.226	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.116	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.233		CN=nextdns.io	"ok"
193.30.122.186	DE	CN=dns.bitdefender.net	"ok"
51.79.6.110	FR	CN=dns.bitdefender.net	"ok"
81.161.59.118	RO	CN=dns.bitdefender.net	"ok"
185.228.170.113	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.7		CN=nextdns.io	"ok"
163.172.184.222	FR	CN=dns.titouan.co	"ok"
76.76.0.252	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.81	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
5.182.208.40		CN=nextdns.io	"ok"
76.76.0.17	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.235	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.178	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.227	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.227	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.70	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.158	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.158		CN=nextdns.io	"ok"
76.76.0.60	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.189	IE	CN=keweon.asuscomm.com	"ok"
5.182.208.96		CN=keweon.asuscomm.com	"ok"
185.228.168.201	IE	CN=keweon.asuscomm.com	"ok"
188.192.139.34	DE	CN=keweon.asuscomm.com	"ok"
116.203.126.207	IN	CN=dot.asecdns.com	"ok"
149.202.77.77	FR	CN=*.cleanbrowsing.org	"ok"
185.228.171.55	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.208	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.140	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.197	IE	CN=*.cleanbrowsing.org	"ok"
183.82.108.161	IN	CN=FGT60E4Q16045888/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.175	IE	CN=*.cleanbrowsing.org	"ok"
72.11.132.181	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.148	IE	CN=*.cleanbrowsing.org	"ok"
35.185.59.46	US	CN=*.tambeb.com	"ok"
76.76.0.123	US	CN=*.cleanbrowsing.org	"ok"
176.126.205.13	RO	CN=FG100D3G16807573/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.3	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.74	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.150	US	CN=*.cleanbrowsing.org	"ok"
96.47.225.214	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.55	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.162	US	CN=resolver.bofh-noc.de	"ok"
80.241.212.187	DE	CN=resolver.bofh-noc.de	"unable to verify the first certificate"
82.221.105.61	IS	CN=reykjavik1.perfect-privacy.com	"ok"
76.76.0.203	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.19	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.105	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.118	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.214	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.153	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.153	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.189	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.221	IE	CN=*.cleanbrowsing.org	"ok"
200.182.188.8	BR	CN=FG100D3G14822946/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.164	IE	CN=*.cleanbrowsing.org	"ok"
98.158.96.170	VG	CN=*.safedns.com	"ok"
149.112.112.11	US	CN=*.quad9.net	"ok"
217.7.156.3	DE	CN=FWF60E4Q16011741/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.183.159.34	DE	CN=*.waringer-atg.de	"ok"
89.46.79.131	IT	CN=*.datafaber.net	"ok"
5.182.208.216		CN=nextdns.io	"ok"
76.76.0.31	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.239	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.98	IE	CN=*.cleanbrowsing.org	"ok"
140.82.62.154	US	CN=*.cleanbrowsing.org	"ok"
155.138.212.101	US	CN=dns.rubyfish.cn	"ok"
118.89.110.78	CN	CN=dns.rubyfish.cn	"ok"
89.32.32.32	SE	CN=reslover.sunet.se	"self signed certificate"
88.73.182.192	DE	CN=reslover.sunet.se	"ok"
31.31.151.43	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.240	US	CN=*.cleanbrowsing.org	"ok"
91.121.119.194	FR	CN=cube.daedric.net	"ok"
76.76.1.76	US	CN=mogk.org	"ok"
159.69.22.107	DE	CN=mogk.org	"ok"
5.182.208.222		CN=nextdns.io	"ok"
185.228.171.150	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.113	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.27	IE	CN=FG100D3G16833981/emailAddress=support@fortinet.com	"ok"
159.192.122.239	TH	CN=FG100D3G16833981/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.170.2	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.25	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.155	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.96	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.114	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.40	IE	CN=dns.google	"ok"
201.43.132.89	BR	CN=dns.google	"ok"
185.228.171.73	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.86	IE	CN=*.cleanbrowsing.org	"ok"
18.191.202.226	US	CN=alpha.fireguard.me	"unable to verify the first certificate"
31.31.151.55	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
46.227.201.54	GB	CN=rdns.faelix.net	"ok"
128.199.56.129	NL	CN=clo.xn--85w848a.jp	"ok"
218.110.5.138	JP	CN=clo.xn--85w848a.jp	"ok"
76.76.0.108	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.218	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.164	IE	CN=dns.skygate.cc	"ok"
3.121.60.225	US	CN=dns.skygate.cc	"certificate has expired"
95.216.190.231	FI	CN=pihole.negge.fi	"ok"
176.9.150.254	DE	CN=dot.niyawe.de	"ok"
185.228.169.110	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.147	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.79	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.110	IE	CN=*.cleanbrowsing.org	"ok"
176.9.181.94	DE	CN=ultradns.serverpower.net	"certificate has expired"
168.167.36.242	BW	CN=FG100D3G14816025/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.167	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.19	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.152	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.161	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.5	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.54	US	CN=*.cleanbrowsing.org	"ok"
72.11.132.178	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.63	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.93	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.23		CN=*.cleanbrowsing.org	"ok"
185.228.168.189	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.91	BE	CN=*.cleanbrowsing.org	"self signed certificate in certificate chain"
173.205.92.162	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.45	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.137	IE	CN=*.cleanbrowsing.org	"ok"
176.126.78.183	GB	CN=*.datafaber.net	"ok"
185.228.169.93	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.15	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.185	IE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"ok"
31.31.151.21	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.67	US	CN=*.cleanbrowsing.org	"ok"
219.153.72.71	CN	CN=127.0.0.1	"self signed certificate in certificate chain"
185.228.171.166	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.86	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
52.20.30.16	US	CN=infoblox.com	"self signed certificate"
185.228.170.106	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.77	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.130	IE	CN=*.cleanbrowsing.org	"ok"
195.68.215.7	BG	CN=*.acstre.com	"unable to verify the first certificate"
212.20.38.200	RU	-	"-"
5.182.208.88		CN=*.cleanbrowsing.org	"ok"
76.76.1.209	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.23	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.168.216	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.246	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.105	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.99	IE	CN=*.cleanbrowsing.org	"ok"
193.30.122.225	DE	CN=*.mmarnitz.de	"ok"
45.76.45.244	FR	CN=nextdns.io	"ok"
185.228.169.67	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.65	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.90	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.139	IE	CN=*.cleanbrowsing.org	"ok"
108.61.217.72	US	CN=nextdns.io	"ok"
185.228.171.195	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.95	IE	CN=adblock.aimixess.fr	"ok"
90.76.105.186	FR	CN=adblock.aimixess.fr	"ok"
5.137.213.162	RU	CN=nextdns.io	"-"
5.182.208.144		CN=*.cleanbrowsing.org	"ok"
76.76.0.19	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.135	IE	CN=*.cleanbrowsing.org	"ok"
31.31.151.15	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.35	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
185.228.169.221	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.57	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.156	IE	CN=*.cleanbrowsing.org	"ok"
43.247.13.118	ID	CN=*.sys.maxindo.net.id	"certificate has expired"
185.228.170.34	IE	CN=nextdns.io	"ok"
5.182.208.107		CN=nextdns.io	"ok"
185.228.171.134	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.181	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.142	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.169	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.27	IE	CN=*.cleanbrowsing.org	"ok"
5.182.208.183		CN=nextdns.io	"ok"
31.31.151.25	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
92.125.142.235	RU	-	"-"
76.76.1.249	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.205	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.108	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.144	IE	CN=*.cleanbrowsing.org	"ok"
46.183.221.198	LV	CN=riga1.perfect-privacy.com	"ok"
45.76.93.43	DE	CN=*.safedns.com	"ok"
208.111.34.39	US	CN=ns1.sdns.online	"ok"
185.10.18.19	FR	CN=ns1.sdns.online	"ok"
176.103.130.131	RU	CN=*.adguard.com	"ok"
76.76.1.93	US	CN=*.cleanbrowsing.org	"ok"
185.228.168.169	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.24	US	CN=*.cleanbrowsing.org	"ok"
185.228.169.127	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.125	IE	CN=*.cleanbrowsing.org	"ok"
185.228.171.40	IE	CN=*.cleanbrowsing.org	"ok"
203.75.51.1	TW	CN=101.101.101.101	"ok"
185.228.171.240	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.128	US	CN=*.cleanbrowsing.org	"ok"
103.240.35.181	IN	CN=FG3H0E5819900889/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
147.75.66.147	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.159		CN=nextdns.io	"ok"
31.204.150.138	NL	CN=rotterdam2.perfect-privacy.com	"ok"
198.74.53.136	US	CN=lessem.org	"ok"
185.228.171.120	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.54	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.243	US	CN=*.cleanbrowsing.org	"ok"
111.230.185.237	CN	CN=*.niceovo.com	"certificate has expired"
185.228.169.23	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.132	IE	CN=*.cleanbrowsing.org	"ok"
46.227.202.54	GB	CN=*.cleanbrowsing.org	"ok"
185.228.170.196	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.39	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.174	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.234	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.178	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.192	US	CN=apt2.servus.at	"ok"
193.170.194.26	AT	CN=apt2.servus.at	"ok"
185.228.170.201	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.83	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.167	IE	CN=*.cleanbrowsing.org	"ok"
185.228.170.251	IE	CN=*.cleanbrowsing.org	"ok"
185.228.168.206	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.106	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.197	IE	CN=*.cleanbrowsing.org	"ok"
76.76.0.119	US	CN=*.cleanbrowsing.org	"ok"
52.53.246.235	US	CN=example.com	"self signed certificate"
76.76.0.50	US	CN=*.cleanbrowsing.org	"ok"
185.228.171.237	IE	CN=*.cleanbrowsing.org	"ok"
185.228.169.17	IE	CN=*.cleanbrowsing.org	"ok"
76.76.1.176	US	CN=*.cleanbrowsing.org	"ok"
162.159.46.11		CN=*.cleanbrowsing.org	"ok"
185.228.169.92	IE	CN=*.cleanbrowsing.org	"ok"
160.32.192.112	US	CN=FGT50E3U16007900/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
66.154.113.155	US	CN=*.cleanbrowsing.org	"ok"
185.228.170.216	IE	CN=*.cleanbrowsing.org	"ok"
