resolver_ip	country	certinfo	verification
76.76.1.59	US	CN=*.cleanbrowsing.org	"ok"
185.18.205.126	IL	CN=telaviv1.perfect-privacy.com	"ok"
95.216.190.231	FI	CN=dns.google	"ok"
5.137.167.206	RU	CN=dns.google	"ok"
5.182.208.179		CN=nextdns.io	"ok"
45.90.30.213		CN=nextdns.io	"ok"
125.99.158.35	IN	CN=FGT60E4Q16045888/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.125	US	CN=nextdns.io	"ok"
45.90.30.130		CN=nextdns.io	"ok"
193.30.122.225	DE	CN=*.mmarnitz.de	"ok"
85.175.98.82	RU	CN=*.serverdragon.ru	"unable to verify the first certificate"
162.159.46.7		CN=cloudflare-dns.com	"ok"
45.90.30.221		CN=nextdns.io	"ok"
45.90.28.226		CN=nextdns.io	"ok"
76.76.1.21	US	CN=*.cleanbrowsing.org	"ok"
176.133.144.47	FR	CN=cloudflare-dns.com	"ok"
45.90.30.180		CN=nextdns.io	"ok"
76.76.0.65	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.189	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.87		CN=nextdns.io	"ok"
76.76.1.209	US	CN=nextdns.io	"ok"
45.90.29.202		CN=nextdns.io	"ok"
45.90.31.46		CN=nextdns.io	"ok"
5.182.208.133		CN=*.cleanbrowsing.org	"ok"
76.76.0.10	US	CN=*.cleanbrowsing.org	"ok"
78.158.0.91	LT	-	"-"
76.76.1.137	US	-	"ok"
76.76.0.219	US	-	"ok"
76.76.1.33	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.191		CN=nextdns.io	"ok"
45.90.29.195		CN=nextdns.io	"ok"
45.90.30.158		CN=nextdns.io	"ok"
45.90.29.47		CN=nextdns.io	"ok"
45.90.30.42		CN=nextdns.io	"ok"
139.199.169.40	CN	CN=WeZZard Public Unbound Service Guangzhou	"self signed certificate in certificate chain"
45.32.178.200	GB	CN=*.cleanbrowsing.org	"ok"
76.76.0.108	US	CN=nextdns.io	"ok"
45.90.30.63		CN=nextdns.io	"ok"
76.76.0.105	US	CN=*.cleanbrowsing.org	"ok"
213.180.174.92	CH	CN=FG200E4Q17917474/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
94.130.59.128	DE	CN=neodym	"unable to verify the first certificate"
31.31.151.88	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.142	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.129		CN=nextdns.io	"ok"
45.90.29.150		CN=nextdns.io	"ok"
91.201.65.18	IT	CN=*.cleanbrowsing.org	"ok"
76.76.1.43	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.55	US	CN=*.cleanbrowsing.org	"ok"
223.197.253.142	HK	CN=FWF60E4Q16009521/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.208		CN=nextdns.io	"ok"
45.90.28.28		CN=nextdns.io	"ok"
113.52.91.239	MO	CN=dns2.lightyearx.com	"unable to verify the first certificate"
45.90.31.102		CN=nextdns.io	"ok"
45.90.31.109		CN=nextdns.io	"ok"
45.90.30.200		CN=*.cleanbrowsing.org	"ok"
76.76.1.39	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.97		CN=nextdns.io	"ok"
45.90.30.191		CN=nextdns.io	"ok"
45.90.28.73		CN=nextdns.io	"ok"
31.31.151.66	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.30.167		CN=nextdns.io	"ok"
76.76.0.14	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.248	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.3	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.31.26		CN=nextdns.io	"ok"
45.90.29.64		CN=nextdns.io	"ok"
45.90.28.209		CN=nextdns.io	"ok"
45.90.30.105		CN=nextdns.io	"ok"
46.182.18.9	DE	CN=dns2.digitalcourage.de	"ok"
45.90.29.140		CN=nextdns.io	"ok"
31.31.151.51	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.6	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.36		CN=nextdns.io	"ok"
104.199.253.96		CN=adh.avpclub.gq	"ok"
9.9.9.10	US	CN=*.quad9.net	"ok"
76.76.1.247	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.110		CN=nextdns.io	"ok"
76.76.0.86	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.183		CN=nextdns.io	"ok"
45.90.31.199		CN=nextdns.io	"ok"
203.180.146.29	JP	CN=*.dns.iij.jp	"ok"
110.77.134.143	TH	CN=FG140D3G13804997/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.229		CN=nextdns.io	"ok"
45.90.29.131		CN=nextdns.io	"ok"
45.90.30.206		CN=nextdns.io	"ok"
45.90.31.196		CN=xzclip-dev01.x.xzclip.cn	"ok"
123.207.69.182	CN	CN=xzclip-dev01.x.xzclip.cn	"certificate has expired"
195.54.209.159	RU	CN=sunner.semmy.ru	"ok"
76.76.1.0	US	CN=sunner.semmy.ru	"ok"
45.90.28.61		CN=nextdns.io	"ok"
45.90.29.2		CN=*.cleanbrowsing.org	"ok"
76.76.1.104	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.233	US	CN=*.cleanbrowsing.org	"ok"
147.75.94.239	US	CN=dns1.dnsfilter.com	"ok"
45.90.28.149		CN=nextdns.io	"ok"
45.90.28.223		CN=nextdns.io	"ok"
76.76.1.10	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.205		CN=nextdns.io	"ok"
45.90.30.175		CN=nextdns.io	"ok"
45.77.74.115	US	CN=dev-dns2.dnsfilter.com	"ok"
45.90.30.253		CN=nextdns.io	"ok"
45.90.28.158		CN=nextdns.io	"ok"
45.90.31.176		CN=nextdns.io	"ok"
147.75.42.183	US	CN=dns1.dnsfilter.com	"ok"
5.182.208.212		CN=nextdns.io	"ok"
45.90.30.179		CN=nextdns.io	"ok"
162.159.36.1		CN=cloudflare-dns.com	"ok"
45.90.31.13		CN=nextdns.io	"ok"
45.90.29.144		CN=nextdns.io	"ok"
45.90.28.46		CN=nextdns.io	"ok"
45.90.28.15		CN=nextdns.io	"ok"
104.225.8.177	US	CN=dns1.dnsfilter.com	"ok"
89.91.247.54	FR	CN=cloudflare-dns.com	"ok"
147.75.62.133	US	CN=dns1.dnsfilter.com	"ok"
167.179.94.245	NZ	CN=*.cleanbrowsing.org	"ok"
191.255.197.164	BR	CN=nextdns.io	"ok"
45.90.28.248		CN=nextdns.io	"ok"
122.116.40.195	TW	CN=libcoffee.net	"ok"
45.90.30.81		CN=nextdns.io	"ok"
45.90.29.94		CN=nextdns.io	"ok"
45.90.29.239		CN=nextdns.io	"ok"
3.17.235.56	US	CN=ns.trtlcoin.net	"unable to verify the first certificate"
76.76.1.52	US	CN=*.cleanbrowsing.org	"ok"
177.9.93.102	BR	CN=dns.google	"ok"
45.90.29.84		CN=nextdns.io	"ok"
5.182.208.158		CN=nextdns.io	"ok"
118.140.35.3	HK	CN=hgc.superfei.me	"ok"
45.90.29.26		CN=nextdns.io	"ok"
45.90.28.109		CN=nextdns.io	"ok"
45.90.28.81		CN=nextdns.io	"ok"
23.252.63.174	US	CN=*.goikoetxeta.com	"ok"
210.128.97.89	JP	CN=*.dns.iij.jp	"ok"
76.76.1.128	US	CN=*.cleanbrowsing.org	"ok"
96.47.225.212	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.38		CN=nextdns.io	"ok"
45.90.31.162		CN=nextdns.io	"ok"
124.19.105.107	AU	CN=dns.mokyun.cn	"self signed certificate in certificate chain"
47.103.20.176	CN	CN=dns.mokyun.cn	"ok"
76.76.1.14	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.118	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.164		CN=nextdns.io	"ok"
76.76.0.66	US	CN=nextdns.io	"ok"
45.90.29.104		CN=nextdns.io	"ok"
45.90.31.186		CN=nextdns.io	"ok"
31.31.151.82	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.93		CN=nextdns.io	"ok"
45.90.31.170		CN=nextdns.io	"ok"
45.90.30.189		CN=nextdns.io	"ok"
178.63.78.20	DE	CN=*.safedns.com	"ok"
98.158.99.210	VG	CN=*.safedns.com	"ok"
45.90.29.105		CN=nextdns.io	"ok"
5.182.208.171		CN=nextdns.io	"ok"
5.137.111.232	RU	CN=nextdns.io	"ok"
45.90.30.166		CN=nextdns.io	"ok"
45.90.29.139		CN=nextdns.io	"ok"
45.90.29.221		CN=nextdns.io	"ok"
45.90.28.197		CN=nextdns.io	"ok"
45.90.31.114		CN=nextdns.io	"ok"
45.90.31.172		CN=nextdns.io	"ok"
45.90.29.217		CN=nextdns.io	"ok"
115.29.235.168	CN	CN=*.indust.me	"ok"
45.90.28.208		CN=nextdns.io	"ok"
45.90.28.190		CN=nextdns.io	"ok"
45.90.29.57		CN=nextdns.io	"ok"
45.90.28.153		CN=nextdns.io	"ok"
45.90.29.102		CN=nextdns.io	"ok"
45.90.30.170		CN=nextdns.io	"ok"
76.76.0.114	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.99		CN=nextdns.io	"ok"
45.90.28.227		CN=nextdns.io	"ok"
31.31.151.23	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.28.27		CN=nextdns.io	"ok"
45.90.31.249		CN=nextdns.io	"ok"
76.76.0.243	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.163	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.109		CN=nextdns.io	"ok"
76.76.0.115	US	CN=*.cleanbrowsing.org	"ok"
139.99.72.228	SG	CN=CloudFlare Origin Certificate	"unable to verify the first certificate"
45.90.29.66		CN=nextdns.io	"ok"
176.56.185.248	NL	CN=*.safedns.com	"ok"
31.31.151.39	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.173	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.245		CN=nextdns.io	"ok"
76.76.1.129	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.99		CN=nextdns.io	"ok"
45.90.29.231		CN=nextdns.io	"ok"
45.77.73.98	US	CN=nextdns.io	"ok"
76.76.0.158	US	CN=*.cleanbrowsing.org	"ok"
212.164.4.65	RU	CN=dns.google	"ok"
76.76.0.126	US	CN=*.cleanbrowsing.org	"ok"
85.166.203.77	NO	CN=dns.google	"ok"
45.90.30.44		CN=nextdns.io	"ok"
35.236.71.92	US	CN=derekgordon.com	"ok"
45.90.31.145		CN=nextdns.io	"ok"
45.90.29.103		CN=nextdns.io	"ok"
210.138.123.110	GB	CN=nextdns.io	"ok"
45.90.29.206		CN=nextdns.io	"ok"
45.90.29.8		CN=nextdns.io	"ok"
45.90.28.7		CN=nextdns.io	"ok"
45.90.29.171		CN=nextdns.io	"ok"
96.44.146.30	US	CN=nextdns.io	"ok"
45.90.31.140		CN=nextdns.io	"ok"
140.82.39.20	DE	CN=*.cleanbrowsing.org	"ok"
208.111.34.39	US	CN=dns1.dnsfilter.com	"ok"
45.90.30.93		CN=nextdns.io	"ok"
45.90.28.111		CN=nextdns.io	"ok"
45.90.28.163		CN=nextdns.io	"ok"
45.90.31.80		CN=nextdns.io	"ok"
45.90.29.156		CN=nextdns.io	"ok"
74.82.180.128	US	CN=ns1.root-dns.zone/emailAddress=root@root-dns.zone	"certificate has expired"
45.90.28.105		CN=nextdns.io	"ok"
45.90.31.236		CN=dns1.dnsfilter.com	"ok"
147.75.192.179	US	CN=dns1.dnsfilter.com	"ok"
23.253.57.221	US	CN=noneuclideanconcepts.com	"unable to verify the first certificate"
45.90.30.207		CN=nextdns.io	"ok"
45.90.29.166		CN=nextdns.io	"ok"
76.76.1.220	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.201		CN=nextdns.io	"ok"
45.90.31.44		CN=nextdns.io	"ok"
76.76.0.174	US	CN=*.cleanbrowsing.org	"ok"
170.83.146.34	BR	CN=dns.google	"ok"
45.90.30.203		CN=nextdns.io	"ok"
45.90.28.220		CN=nextdns.io	"ok"
45.90.28.82		CN=nextdns.io	"ok"
45.90.31.205		CN=nextdns.io	"ok"
76.76.1.153	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.138		CN=nextdns.io	"ok"
45.90.30.219		CN=nextdns.io	"ok"
45.90.30.64		CN=nextdns.io	"ok"
45.90.30.177		CN=nextdns.io	"ok"
47.102.142.224	CN	CN=cn.cxy.moe	"ok"
5.182.208.125		CN=nextdns.io	"ok"
5.182.208.165		CN=nextdns.io	"ok"
76.76.1.228	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.147		CN=nextdns.io	"ok"
162.159.36.8		CN=cloudflare-dns.com	"ok"
45.90.31.29		CN=*.augix.net	"ok"
111.231.115.74	CN	CN=*.augix.net	"ok"
46.38.239.139	DE	CN=ns3.mjniessen.com	"certificate has expired"
5.182.208.73		CN=nextdns.io	"ok"
45.90.28.13		CN=nextdns.io	"ok"
76.76.1.145	US	CN=*.cleanbrowsing.org	"ok"
185.67.175.124	AT	CN=FGT50E3U16012939/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
49.213.159.3	TW	CN=*.ritai.com.tw	"unable to verify the first certificate"
45.90.30.106		CN=nextdns.io	"ok"
76.76.1.239	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.81	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
159.69.22.107	DE	CN=mogk.org	"ok"
31.31.151.63	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.30.141		CN=nextdns.io	"ok"
81.187.221.24	GB	CN=dns-tls.bitwiseshift.net	"certificate has expired"
31.31.151.36	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
203.180.146.32	JP	CN=*.dns.iij.jp	"ok"
45.90.30.70		CN=nextdns.io	"ok"
159.69.49.250	DE	CN=dot.asecdns.com	"ok"
45.90.28.44		CN=nextdns.io	"ok"
31.31.151.6	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
31.31.151.31	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
162.159.46.10		CN=kswro.web.id	"ok"
167.99.77.110	SG	CN=kswro.web.id	"ok"
76.76.0.161	US	CN=*.cleanbrowsing.org	"ok"
187.10.42.149	BR	CN=*.cleanbrowsing.org	"ok"
76.76.1.253	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.197		CN=nextdns.io	"ok"
76.76.0.240	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.59		CN=nextdns.io	"ok"
5.182.208.53		CN=nextdns.io	"ok"
45.90.31.30		CN=nextdns.io	"ok"
173.205.92.163	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.119		CN=*.cleanbrowsing.org	"ok"
76.76.0.162	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.146		CN=nextdns.io	"ok"
45.90.28.5		CN=nextdns.io	"ok"
140.118.110.32	TW	CN=idsl.pw	"ok"
76.76.1.36	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.141		CN=nextdns.io	"ok"
45.90.28.108		CN=nextdns.io	"ok"
76.76.1.5	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.3		CN=*.cleanbrowsing.org	"ok"
76.76.0.199	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.247		CN=nextdns.io	"ok"
45.90.29.100		CN=nextdns.io	"ok"
45.90.30.169		CN=nextdns.io	"ok"
45.90.31.250		CN=nextdns.io	"ok"
45.90.30.144		CN=nextdns.io	"ok"
162.159.46.5		CN=cloudflare-dns.com	"ok"
76.76.1.217	US	CN=*.cleanbrowsing.org	"ok"
31.31.151.37	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
75.64.134.252	US	CN=gillia.fgthou.se	"ok"
45.90.30.34		CN=nextdns.io	"ok"
5.182.208.77		CN=nextdns.io	"ok"
45.90.29.89		CN=nextdns.io	"ok"
45.90.31.167		CN=nextdns.io	"ok"
45.90.29.180		CN=nextdns.io	"ok"
103.73.64.12	AU	CN=*.securedc.com.au	"ok"
45.90.31.202		CN=*.securedc.com.au	"ok"
31.31.151.22	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.28.6		CN=nextdns.io	"ok"
45.90.30.145		CN=nextdns.io	"ok"
76.76.1.105	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.112	US	CN=cloudflare-dns.com	"ok"
179.97.135.48	BR	CN=cloudflare-dns.com	"ok"
45.90.31.128		CN=nextdns.io	"ok"
45.90.28.206		CN=nextdns.io	"ok"
45.90.31.213		CN=nextdns.io	"ok"
76.76.0.52	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.99		CN=nextdns.io	"ok"
47.94.93.47	CN	CN=rubyfish.cn	"ok"
35.201.202.85		CN=sohot.app	"ok"
45.90.29.157		CN=nextdns.io	"ok"
45.90.28.53		CN=nextdns.io	"ok"
45.90.29.244		CN=nextdns.io	"ok"
31.31.151.96	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.228		CN=nextdns.io	"ok"
5.182.208.250		CN=nextdns.io	"ok"
76.76.0.7	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.204		CN=nextdns.io	"ok"
76.76.0.165	US	CN=nextdns.io	"ok"
45.90.30.157		CN=nextdns.io	"ok"
76.76.0.75	US	CN=*.cleanbrowsing.org	"ok"
31.58.187.77	IR	CN=dns.google	"ok"
45.90.28.55		CN=nextdns.io	"ok"
76.76.0.176	US	CN=*.cleanbrowsing.org	"ok"
45.90.29.184		CN=nextdns.io	"ok"
45.90.28.235		CN=nextdns.io	"ok"
45.90.29.212		CN=nextdns.io	"ok"
76.76.1.195	US	CN=*.safedns.com	"ok"
98.158.99.225	VG	CN=*.safedns.com	"ok"
185.34.3.41	DE	CN=dns1.dnsfilter.com	"ok"
45.90.31.69		CN=nextdns.io	"ok"
45.90.28.124		CN=nextdns.io	"ok"
45.90.30.245		CN=nextdns.io	"ok"
5.182.208.216		CN=nextdns.io	"ok"
208.87.97.104	US	CN=vps.clayauld.com	"ok"
45.90.29.10		CN=nextdns.io	"ok"
173.230.152.160	US	CN=ns1.dev-myqnapcloud.com	"ok"
76.76.0.9	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.58		CN=nextdns.io	"ok"
139.59.51.46	IN	CN=dns.bitgeek.in	"certificate has expired"
45.90.31.50		CN=amsterdam4.perfect-privacy.com	"ok"
37.48.94.55	NL	CN=amsterdam4.perfect-privacy.com	"ok"
52.179.226.24	US	CN=FortiGate/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.113	US	CN=*.cleanbrowsing.org	"ok"
72.11.132.182	US	CN=*.cleanbrowsing.org	"ok"
217.192.10.110	CH	CN=FG100D3G16800851/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.31.7		CN=nextdns.io	"ok"
45.90.30.232		CN=nextdns.io	"ok"
45.90.28.116		CN=nextdns.io	"ok"
193.150.15.5	CZ	CN=rdns2	"unable to verify the first certificate"
76.76.1.168	US	CN=*.cleanbrowsing.org	"ok"
192.145.127.222		CN=milan1.perfect-privacy.com	"ok"
45.90.31.224		-	"ok"
83.16.203.154	PL	-	"self signed certificate in certificate chain"
119.63.90.90	TH	CN=FGT80ETK18016463/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
203.180.146.31	JP	CN=*.dns.iij.jp	"ok"
76.76.1.20	US	CN=*.cleanbrowsing.org	"ok"
43.245.49.71	SG	CN=dns1.dnsfilter.com	"ok"
176.155.205.96	FR	CN=cloudflare-dns.com	"ok"
76.76.0.96	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.88	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.251		CN=nextdns.io	"ok"
34.92.63.52	US	CN=*.ddmznh.tk	"ok"
45.90.31.81		CN=nextdns.io	"ok"
76.76.0.68	US	CN=*.cleanbrowsing.org	"ok"
35.220.178.63	US	CN=nextdns.io	"ok"
45.90.31.122		CN=nextdns.io	"ok"
5.182.208.206		CN=nextdns.io	"ok"
5.182.208.14		CN=nextdns.io	"ok"
85.159.213.113	GB	CN=bz2.pl	"ok"
5.182.208.30		CN=nextdns.io	"ok"
177.54.251.131	BR	CN=dns.google	"ok"
45.90.30.188		CN=nextdns.io	"ok"
76.76.1.202	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.232	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.103	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.252		CN=nextdns.io	"ok"
45.90.29.15		CN=nextdns.io	"ok"
76.76.0.204	US	CN=nextdns.io	"ok"
45.90.29.147		CN=nextdns.io	"ok"
45.90.31.212		CN=nextdns.io	"ok"
189.199.20.250	MX	CN=FG200ETK18911733/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.112	US	CN=*.cleanbrowsing.org	"ok"
5.182.208.7		CN=nextdns.io	"ok"
45.90.30.159		CN=nextdns.io	"ok"
76.76.1.71	US	CN=*.cleanbrowsing.org	"ok"
201.68.0.15	BR	CN=dns.google	"ok"
45.90.30.10		CN=nextdns.io	"ok"
45.90.28.29		CN=nextdns.io	"ok"
76.76.1.251	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.187		CN=nextdns.io	"ok"
45.90.30.3		CN=nextdns.io	"ok"
45.90.31.92		CN=nextdns.io	"ok"
104.223.91.44	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.227	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.107	US	CN=*.cleanbrowsing.org	"ok"
193.219.62.165	LT	CN=FortiGate/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.1.22	US	CN=*.cleanbrowsing.org	"ok"
194.79.31.104	GB	CN=ns.farnworth.site	"ok"
76.76.1.192	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.51	US	CN=*.cleanbrowsing.org	"ok"
203.180.146.221	JP	CN=*.dns.iij.jp	"ok"
76.76.0.101	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.175	US	CN=*.cleanbrowsing.org	"ok"
45.90.31.93		CN=nextdns.io	"ok"
45.90.31.33		CN=nextdns.io	"ok"
149.129.118.231	CN	CN=wangyan.org	"ok"
5.182.208.112		CN=nextdns.io	"ok"
45.90.30.229		CN=nextdns.io	"ok"
176.51.60.217	RU	CN=dns.google	"ok"
45.90.28.198		CN=nextdns.io	"ok"
92.43.104.78	CH	CN=zurich1.perfect-privacy.com	"ok"
45.90.31.124		CN=nextdns.io	"ok"
35.247.116.221	US	CN=dns.bensonyang.com	"ok"
45.90.30.68		CN=nextdns.io	"ok"
45.90.28.232		CN=nextdns.io	"ok"
45.90.29.183		CN=nextdns.io	"ok"
76.76.0.154	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.93	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.135		CN=nextdns.io	"ok"
58.137.107.184	TH	CN=FGT3HD3915802552/emailAddress=support@fortinet.com	"self signed certificate"
45.90.30.237		CN=nextdns.io	"ok"
45.90.28.166		CN=nextdns.io	"ok"
45.90.31.6		CN=nextdns.io	"ok"
78.69.241.15	SE	CN=twistedlogic.se	"ok"
45.90.31.131		CN=nextdns.io	"ok"
45.90.30.5		CN=nextdns.io	"ok"
45.90.28.154		CN=nextdns.io	"ok"
45.90.30.76		CN=nextdns.io	"ok"
76.76.0.215	US	CN=*.cleanbrowsing.org	"ok"
96.44.146.28	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.253	US	CN=nextdns.io	"ok"
45.90.30.134		CN=nextdns.io	"ok"
76.76.0.21	US	CN=*.cleanbrowsing.org	"ok"
76.76.0.152	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.130	US	CN=dns.memair.com	"ok"
35.224.0.214	US	CN=dns.memair.com	"ok"
76.76.0.91	US	CN=*.cleanbrowsing.org	"ok"
92.222.39.13	FR	CN=mitm.varak.net	"certificate has expired"
45.90.28.2		CN=nextdns.io	"ok"
45.90.31.27		CN=nextdns.io	"ok"
176.9.150.254	DE	CN=dot.niyawe.de	"ok"
104.223.91.43	US	CN=*.cleanbrowsing.org	"ok"
145.100.185.15	NL	CN=dnsovertls.sinodun.com	"ok"
45.90.30.124		CN=nextdns.io	"ok"
45.90.31.61		CN=nextdns.io	"ok"
45.90.28.1		CN=nextdns.io	"ok"
45.90.31.116		CN=nextdns.io	"ok"
76.76.1.223	US	CN=*.cleanbrowsing.org	"ok"
63.33.26.218	IE	CN=nextdns.io	"ok"
45.90.28.230		CN=nextdns.io	"ok"
76.76.1.219	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.47		CN=nextdns.io	"ok"
5.182.208.47		CN=nextdns.io	"ok"
76.76.1.96	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.176	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.136	US	CN=*.cleanbrowsing.org	"ok"
54.183.72.12	US	CN=myserver.me	"self signed certificate"
149.248.50.82	CA	CN=*.cleanbrowsing.org	"ok"
185.10.18.18	FR	CN=ns1.sdns.network	"ok"
162.159.36.2		CN=nextdns.io	"ok"
45.90.28.18		CN=nextdns.io	"ok"
45.90.28.136		CN=nextdns.io	"ok"
66.42.177.114	US	CN=FG080D3915004606/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.156	US	CN=*.cleanbrowsing.org	"ok"
31.204.152.232	NL	CN=rotterdam4.perfect-privacy.com	"ok"
35.202.194.115	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.235	US	CN=*.cleanbrowsing.org	"ok"
78.188.35.143	TR	CN=FGT60E4Q16036165/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.69	US	CN=wally	"ok"
202.158.221.222	AU	CN=wally	"unable to verify the first certificate"
197.227.4.147	MU	CN=FG201ETK18903157/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.30.101		CN=nextdns.io	"ok"
45.90.30.181		CN=nextdns.io	"ok"
107.219.150.33	US	CN=FG81EP4Q16002130/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.28.62		CN=cloudflare-dns.com	"ok"
176.163.4.249	FR	CN=cloudflare-dns.com	"ok"
43.245.48.95	AU	CN=dns1.dnsfilter.com	"ok"
31.31.151.58	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
76.76.0.224	US	CN=*.cleanbrowsing.org	"ok"
76.76.1.80	US	CN=*.cleanbrowsing.org	"ok"
45.90.28.236		CN=nextdns.io	"ok"
45.90.28.98		CN=nextdns.io	"ok"
45.90.28.133		CN=nextdns.io	"ok"
45.90.29.37		CN=nextdns.io	"ok"
45.90.30.4		CN=nextdns.io	"ok"
159.69.180.200	DE	CN=test.asecdns.ch	"ok"
174.31.112.147	US	CN=dns.google	"ok"
45.90.31.238		CN=*.cleanbrowsing.org	"ok"
76.76.1.48	US	CN=*.cleanbrowsing.org	"ok"
45.90.30.228		CN=nextdns.io	"ok"
45.90.28.132		CN=nextdns.io	"ok"
31.31.151.68	BE	CN=FG5H0E5818906781/emailAddress=support@fortinet.com	"self signed certificate in certificate chain"
45.90.29.90		CN=nextdns.io	"ok"
76.76.1.146	US	CN=*.cleanbrowsing.org	"ok"
